country,duration_seconds,english_cname,id,species,latitude,longitude
United States,18,Black-tailed Gnatcatcher,167654,melanura,33.2808,-116.4337
United States,19,Black-tailed Gnatcatcher,361944,melanura,33.177,-115.6156
United States,19,Black-tailed Gnatcatcher,305466,melanura,33.3531,-116.2946
United States,20,Black-tailed Gnatcatcher,408555,melanura,33.5711,-116.1696
United States,20,Black-tailed Gnatcatcher,74059,melanura,37.095,-113.95700000000001
United States,21,Black-tailed Gnatcatcher,119771,melanura,34.521,-114.37100000000001
United States,24,Black-tailed Gnatcatcher,305468,melanura,33.1395,-116.3878
United States,25,Black-tailed Gnatcatcher,138143,melanura,36.0753,-115.0101
United States,27,Black-tailed Gnatcatcher,228504,melanura,33.1121,-116.32799999999999
Mexico,29,Black-tailed Gnatcatcher,71907,melanura,32.156,-115.79299999999999
United States,29,Black-tailed Gnatcatcher,358907,melanura,33.7329,-115.8023
United States,30,Black-tailed Gnatcatcher,452520,melanura,36.1012,-115.0251
United States,35,Black-tailed Gnatcatcher,121437,melanura,34.285,-114.069
United States,37,Black-tailed Gnatcatcher,302530,melanura,34.285,-114.069
United States,38,Black-tailed Gnatcatcher,408556,melanura,33.5711,-116.1696
United States,38,Black-tailed Gnatcatcher,314498,melanura,32.7257,-114.6074
United States,4,Blue-grey Gnatcatcher,255295,caerulea,33.3608,-114.0977
United States,6,Blue-grey Gnatcatcher,110654,caerulea,35.268,-115.29299999999999
United States,7,Blue-grey Gnatcatcher,412929,caerulea,34.465,-119.7125
United States,8,Blue-grey Gnatcatcher,267310,caerulea,33.7541,-118.3654
United States,12,Blue-grey Gnatcatcher,255294,caerulea,33.3608,-114.0977
United States,13,Blue-grey Gnatcatcher,375918,caerulea,39.4405,-117.6796
United States,14,Blue-grey Gnatcatcher,228494,caerulea,33.1188,-115.7945
United States,15,Blue-grey Gnatcatcher,368297,caerulea,38.4273,-122.1256
United States,16,Blue-grey Gnatcatcher,315780,caerulea,33.0163,-117.0119
United States,16,Blue-grey Gnatcatcher,375919,caerulea,39.4405,-117.6796
United States,16,Blue-grey Gnatcatcher,181408,caerulea,40.1009,-123.7957
United States,16,Blue-grey Gnatcatcher,351779,caerulea,37.4313,-118.1132
United States,18,Blue-grey Gnatcatcher,263484,caerulea,33.5426,-116.4842
United States,25,Blue-grey Gnatcatcher,263483,caerulea,33.5426,-116.4842
United States,27,Blue-grey Gnatcatcher,417910,caerulea,36.6242,-115.1062
United States,30,Blue-grey Gnatcatcher,263485,caerulea,33.5426,-116.4842
United States,32,Blue-grey Gnatcatcher,351746,caerulea,35.268,-115.29299999999999
United States,37,Blue-grey Gnatcatcher,255631,caerulea,33.0167,-117.0116
United States,38,Blue-grey Gnatcatcher,351748,caerulea,36.1916,-117.0854
United States,40,Blue-grey Gnatcatcher,412930,caerulea,34.465,-119.7125
United States,43,Blue-grey Gnatcatcher,309933,caerulea,38.4306,-122.126
United States,43,Blue-grey Gnatcatcher,314950,caerulea,37.3328,-122.0875
United States,47,Blue-grey Gnatcatcher,140037,caerulea,34.2634,-118.1922
United States,47,Blue-grey Gnatcatcher,181412,caerulea,40.1009,-123.7957
United States,49,Blue-grey Gnatcatcher,253921,caerulea,38.8091,-119.2296
United States,57,Blue-grey Gnatcatcher,323186,caerulea,41.7655,-122.6569
United States,62,Blue-grey Gnatcatcher,351742,caerulea,34.2766,-116.7468
United States,64,Blue-grey Gnatcatcher,475249,caerulea,39.0135,-119.4199
United States,69,Blue-grey Gnatcatcher,414011,caerulea,33.7542,-118.3629
United States,72,Blue-grey Gnatcatcher,325273,caerulea,39.196,-119.3802
United States,6,Brewer's Sparrow,61613,breweri,40.83,-121.385
United States,7,Brewer's Sparrow,325013,breweri,40.614000000000004,-115.3762
United States,9,Brewer's Sparrow,180269,breweri,35.0625,-114.6135
United States,12,Brewer's Sparrow,125168,breweri,36.548,-117.4878
United States,12,Brewer's Sparrow,367886,breweri,34.039,-116.14399999999999
United States,19,Brewer's Sparrow,147290,breweri,32.7963,-116.48
United States,24,Brewer's Sparrow,444622,breweri,39.688,-120.3264
United States,30,Brewer's Sparrow,482276,breweri,40.9703,-117.9427
United States,30,Brewer's Sparrow,133996,breweri,37.095,-113.95700000000001
United States,30,Brewer's Sparrow,105153,breweri,39.492,-117.09200000000001
United States,32,Brewer's Sparrow,256573,breweri,40.6148,-115.3816
United States,34,Brewer's Sparrow,418586,breweri,38.4636,-114.7061
United States,39,Brewer's Sparrow,65372,breweri,39.764,-120.354
United States,45,Brewer's Sparrow,113808,breweri,39.764,-120.354
United States,46,Brewer's Sparrow,376790,breweri,41.5264,-118.9904
United States,46,Brewer's Sparrow,469889,breweri,34.9108,-115.7311
United States,48,Brewer's Sparrow,462031,breweri,37.936,-119.0284
United States,48,Brewer's Sparrow,481988,breweri,41.7776,-115.1454
United States,59,Brewer's Sparrow,125169,breweri,37.3851,-118.1804
United States,61,Brewer's Sparrow,149225,breweri,39.7582,-120.3525
United States,73,Brewer's Sparrow,469888,breweri,34.9108,-115.7311
United States,76,Brewer's Sparrow,65410,breweri,39.698,-120.45299999999999
United States,80,Brewer's Sparrow,125096,breweri,36.548,-117.4878
United States,81,Brewer's Sparrow,482267,breweri,41.607,-114.9139
United States,94,Brewer's Sparrow,474104,breweri,34.0153,-116.1612
United States,100,Brewer's Sparrow,125178,breweri,34.24,-116.6484
United States,102,Brewer's Sparrow,377799,breweri,41.6582,-118.71
United States,103,Brewer's Sparrow,138085,breweri,38.6841,-119.5941
United States,103,Brewer's Sparrow,105152,breweri,39.492,-117.09200000000001
United States,109,Brewer's Sparrow,125727,breweri,34.2549,-116.7111
United States,3,California Gnatcatcher,17808,californica,33.57058,-117.81088999999999
United States,4,California Gnatcatcher,161028,californica,32.544000000000004,-117.109
United States,4,California Gnatcatcher,147297,californica,32.6287,-116.92299999999999
United States,5,California Gnatcatcher,413037,californica,33.7542,-118.3629
United States,5,California Gnatcatcher,305640,californica,33.5448,-117.2695
United States,9,California Gnatcatcher,161000,californica,32.6809,-116.8189
United States,9,California Gnatcatcher,161027,californica,32.6287,-116.92299999999999
United States,10,California Gnatcatcher,147294,californica,32.6287,-116.92299999999999
United States,10,California Gnatcatcher,482877,californica,32.5458,-117.0737
United States,10,California Gnatcatcher,161026,californica,32.6287,-116.92299999999999
United States,11,California Gnatcatcher,29366,californica,32.628677,-116.923027
United States,11,California Gnatcatcher,174583,californica,34.2326,-118.88
United States,12,California Gnatcatcher,448794,californica,32.7339,-116.9409
United States,14,California Gnatcatcher,351784,californica,33.0523,-117.0804
United States,15,California Gnatcatcher,448795,californica,32.7339,-116.9409
United States,15,California Gnatcatcher,187187,californica,33.6422,-117.8867
United States,15,California Gnatcatcher,402941,californica,34.0833,-117.7988
United States,18,California Gnatcatcher,203740,californica,33.7173,-117.2509
United States,18,California Gnatcatcher,147298,californica,32.6287,-116.92299999999999
United States,20,California Gnatcatcher,400988,californica,34.0833,-117.7988
United States,22,California Gnatcatcher,482560,californica,32.5458,-117.0737
United States,22,California Gnatcatcher,29363,californica,32.628677,-116.923027
United States,22,California Gnatcatcher,448818,californica,32.6442,-117.0199
United States,23,California Gnatcatcher,491729,californica,32.5458,-117.0737
United States,24,California Gnatcatcher,390119,californica,33.7541,-118.3654
United States,27,California Gnatcatcher,398956,californica,33.653,-117.8877
United States,28,California Gnatcatcher,17809,californica,33.64224,-117.88672
United States,28,California Gnatcatcher,351783,californica,33.0523,-117.0804
United States,31,California Gnatcatcher,203739,californica,33.7173,-117.2509
United States,31,California Gnatcatcher,331799,californica,32.544000000000004,-117.109
United States,6,California Quail,105759,californica,37.578,-122.475
United States,8,California Quail,299260,californica,33.2808,-116.4337
United States,8,California Quail,153453,californica,32.6809,-116.8189
United States,9,California Quail,482519,californica,32.6442,-117.0199
United States,9,California Quail,312755,californica,35.4242,-120.7375
United States,9,California Quail,481129,californica,36.4728,-121.1873
United States,10,California Quail,153452,californica,32.6809,-116.8189
United States,10,California Quail,144280,californica,36.4416,-121.8631
United States,10,California Quail,408188,californica,38.0174,-119.1481
United States,12,California Quail,124482,californica,35.2751,-120.8814
United States,13,California Quail,373587,californica,39.5696,-119.6918
United States,13,California Quail,319139,californica,38.5355,-121.5249
United States,15,California Quail,109664,californica,37.3144,-122.0632
United States,17,California Quail,481137,californica,36.4728,-121.1873
United States,18,California Quail,153487,californica,32.6287,-116.92299999999999
United States,20,California Quail,172403,californica,39.6787,-120.3142
United States,20,California Quail,347903,californica,38.5692,-121.3712
United States,21,California Quail,481139,californica,36.4728,-121.1873
United States,24,California Quail,346215,californica,37.5964,-120.0039
United States,24,California Quail,378150,californica,38.9983,-119.8259
United States,25,California Quail,377109,californica,35.3205,-120.42200000000001
United States,25,California Quail,297460,californica,34.6347,-120.1408
United States,27,California Quail,297459,californica,34.6347,-120.1408
United States,29,California Quail,481140,californica,36.4728,-121.1873
United States,34,California Quail,153486,californica,33.2897,-116.8076
United States,38,California Quail,364572,californica,38.705,-119.3212
United States,38,California Quail,322041,californica,38.7055,-118.9756
United States,41,California Quail,109825,californica,37.2942,-122.0573
United States,44,California Quail,187306,californica,37.5226,-122.3423
United States,47,California Quail,418522,californica,39.5696,-119.6918
United States,3,California Scrub Jay,343075,californica,35.6661,-118.0401
United States,3,California Scrub Jay,332646,californica,36.4836,-121.1659
United States,4,California Scrub Jay,481205,californica,36.4728,-121.1873
United States,4,California Scrub Jay,349731,californica,32.7893,-117.0777
United States,4,California Scrub Jay,110976,californica,37.2913,-122.0845
United States,5,California Scrub Jay,470501,californica,39.5696,-119.6918
United States,5,California Scrub Jay,163700,californica,32.6809,-116.8189
United States,5,California Scrub Jay,306317,californica,33.5448,-117.2695
United States,5,California Scrub Jay,355523,californica,39.0961,-123.4828
United States,6,California Scrub Jay,360974,californica,36.6822,-121.2087
United States,6,California Scrub Jay,267308,californica,33.7541,-118.3654
United States,7,California Scrub Jay,163703,californica,32.9063,-116.4733
United States,7,California Scrub Jay,163708,californica,32.9063,-116.4733
United States,7,California Scrub Jay,163707,californica,32.9063,-116.4733
United States,8,California Scrub Jay,355524,californica,39.0961,-123.4828
United States,8,California Scrub Jay,103052,californica,39.6787,-120.3142
United States,9,California Scrub Jay,218861,californica,32.8693,-116.4162
United States,10,California Scrub Jay,218862,californica,32.8693,-116.4162
United States,10,California Scrub Jay,408287,californica,34.813,-119.1457
United States,11,California Scrub Jay,163705,californica,32.9063,-116.4733
United States,13,California Scrub Jay,270240,californica,39.7382,-121.8614
United States,16,California Scrub Jay,470498,californica,39.5696,-119.6918
United States,16,California Scrub Jay,355525,californica,39.0961,-123.4828
United States,19,California Scrub Jay,335427,californica,36.0504,-118.1304
United States,19,California Scrub Jay,125260,californica,35.5356,-120.7241
United States,19,California Scrub Jay,90153,californica,35.253,-120.876
United States,19,California Scrub Jay,88990,californica,38.501,-122.039
United States,19,California Scrub Jay,347904,californica,38.5692,-121.3712
